,env_view,env_step,env_memo,obj_view,toggle,pick up,drop off
413,"[[ 95 117 107 106 105  82   0   0   0   0   0]
 [127 156 139 136 161 133   0   0   0   0   0]
 [122 152 135 132 157 133   0   0   0   0   0]
 [126 155 138 135 160 136   0   0   0   0   0]
 [145 188 171 168 193 158   0   0   0   0   0]
 [133 169 148 145 170 139   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 29 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 8  8 10 10 10 10  0  0  0  0  0]
 [ 8  8 10 10 10 10  0  0  0  0  0]
 [ 8  8 10 10 10 10  0  0  0  0  0]
 [ 9  9 10 10 10 10  0  0  0  0  0]
 [ 9  9 10 10 10 10  0  0  0  0  0]
 [ 9  9 10 10 10 10  0  0  0  0  0]]",[2025 2173 2463    0  133  165  138    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
414,"[[ 95 117 107 107 106  83   0   0   0   0   0]
 [127 156 139 137 162 134   0   0   0   0   0]
 [122 152 135 133 158 134   0   0   0   0   0]
 [126 155 138 136 161 137   0   0   0   0   0]
 [145 188 171 169 194 159   0   0   0   0   0]
 [133 169 148 146 171 140   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 30 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 7  7  9 10 10 10  0  0  0  0  0]
 [ 7  7  9 10 10 10  0  0  0  0  0]
 [ 7  7  9 10 10 10  0  0  0  0  0]
 [ 8  8  9 10 10 10  0  0  0  0  0]
 [ 8  8  9 10 10 10  0  0  0  0  0]
 [ 8  8  9 10 10 10  0  0  0  0  0]]",[2049 2179 2472    0  134  166  139    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
415,"[[ 95 117 107 108 107  84   0   0   0   0   0]
 [127 156 139 138 163 135   0   0   0   0   0]
 [122 152 135 134 159 135   0   0   0   0   0]
 [126 155 138 137 162 138   0   0   0   0   0]
 [145 188 171 170 195 160   0   0   0   0   0]
 [133 169 148 147 172 141   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 6  6  8 10 10 10  0  0  0  0  0]
 [ 6  6  8 10 10 10  0  0  0  0  0]
 [ 6  6  8 10 10 10  0  0  0  0  0]
 [ 7  7  8 10 10 10  0  0  0  0  0]
 [ 7  7  8 10 10 10  0  0  0  0  0]
 [ 7  7  8 10 10 10  0  0  0  0  0]]",[2073 2185 2481    0  135  167  140    0    0    0    0],[ 0 32 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
416,"[[ 95 117 107 108 108  85   0   0   0   0   0]
 [127 156 139 138 164 136   0   0   0   0   0]
 [122 152 135 134 160 136   0   0   0   0   0]
 [126 155 138 137 163 139   0   0   0   0   0]
 [145 188 171 170 196 161   0   0   0   0   0]
 [133 169 148 147 173 142   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 27  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 5  5  7  9 10 10  0  0  0  0  0]
 [ 5  5  7  9 10 10  0  0  0  0  0]
 [ 5  5  7  9 10 10  0  0  0  0  0]
 [ 6  6  7  9 10 10  0  0  0  0  0]
 [ 6  6  7  9 10 10  0  0  0  0  0]
 [ 6  6  7  9 10 10  0  0  0  0  0]]",[2103 2188 2488    0  136  168  140    0    0    0    0],[ 0 32 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
417,"[[ 95 117 107 108 109  86   0   0   0   0   0]
 [127 156 139 138 165 137   0   0   0   0   0]
 [122 152 135 134 161 137   0   0   0   0   0]
 [126 155 138 137 164 140   0   0   0   0   0]
 [145 188 171 170 197 162   0   0   0   0   0]
 [133 169 148 147 174 143   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 28  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 4  4  6  8 10 10  0  0  0  0  0]
 [ 4  4  6  8 10 10  0  0  0  0  0]
 [ 4  4  6  8 10 10  0  0  0  0  0]
 [ 5  5  6  8 10 10  0  0  0  0  0]
 [ 5  5  6  8 10 10  0  0  0  0  0]
 [ 5  5  6  8 10 10  0  0  0  0  0]]",[2133 2191 2495    0  137  169  140    0    0    0    0],[ 0 32 69  0  0  4  2  0  0  0  0],[ 0 12 25  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
418,"[[ 95 117 107 108 109  86   0   0   0   0   0]
 [127 156 139 138 165 137   0   0   0   0   0]
 [122 152 135 134 161 137   0   0   0   0   0]
 [126 155 138 137 164 140   0   0   0   0   0]
 [145 188 171 170 197 162   0   0   0   0   0]
 [133 169 148 147 174 143   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 28  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 4  4  6  8 10 10  0  0  0  0  0]
 [ 4  4  6  8 10 10  0  0  0  0  0]
 [ 4  4  6  8 10 10  0  0  0  0  0]
 [ 5  5  6  8 10 10  0  0  0  0  0]
 [ 5  5  6  8 10 10  0  0  0  0  0]
 [ 5  5  6  8 10 10  0  0  0  0  0]]",[2133 2191 2495    0  137  169  140    0    0    0    0],[ 0 32 69  0  0  4  2  0  0  0  0],[ 0 12 25  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
419,"[[ 95 117 107 108 110  87   0   0   0   0   0]
 [127 156 139 138 166 138   0   0   0   0   0]
 [122 152 135 134 162 138   0   0   0   0   0]
 [126 155 138 137 165 141   0   0   0   0   0]
 [145 188 171 170 198 163   0   0   0   0   0]
 [133 169 148 147 175 144   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 29  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 3  3  5  7 10 10  0  0  0  0  0]
 [ 3  3  5  7 10 10  0  0  0  0  0]
 [ 3  3  5  7 10 10  0  0  0  0  0]
 [ 4  4  5  7 10 10  0  0  0  0  0]
 [ 4  4  5  7 10 10  0  0  0  0  0]
 [ 4  4  5  7 10 10  0  0  0  0  0]]",[2163 2194 2502    0  138  170  140    0    0    0    0],[ 0 32 69  0  0  4  2  0  0  0  0],[ 0 12 26  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
420,"[[ 95 117 107 108 110  87   0   0   0   0   0]
 [127 156 139 138 166 138   0   0   0   0   0]
 [122 152 135 134 162 138   0   0   0   0   0]
 [126 155 138 137 165 141   0   0   0   0   0]
 [145 188 171 170 198 163   0   0   0   0   0]
 [133 169 148 147 175 144   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 29  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 3  3  5  7 10 10  0  0  0  0  0]
 [ 3  3  5  7 10 10  0  0  0  0  0]
 [ 3  3  5  7 10 10  0  0  0  0  0]
 [ 4  4  5  7 10 10  0  0  0  0  0]
 [ 4  4  5  7 10 10  0  0  0  0  0]
 [ 4  4  5  7 10 10  0  0  0  0  0]]",[2163 2194 2502    0  138  170  140    0    0    0    0],[ 0 32 69  0  0  4  2  0  0  0  0],[ 0 12 26  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
421,"[[ 95 117 107 108 111  88   0   0   0   0   0]
 [127 156 139 138 167 139   0   0   0   0   0]
 [122 152 135 134 163 139   0   0   0   0   0]
 [126 155 138 137 166 142   0   0   0   0   0]
 [145 188 171 170 199 164   0   0   0   0   0]
 [133 169 148 147 176 145   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 30  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 2  2  4  6 10 10  0  0  0  0  0]
 [ 2  2  4  6 10 10  0  0  0  0  0]
 [ 2  2  4  6 10 10  0  0  0  0  0]
 [ 3  3  4  6 10 10  0  0  0  0  0]
 [ 3  3  4  6 10 10  0  0  0  0  0]
 [ 3  3  4  6 10 10  0  0  0  0  0]]",[2193 2197 2509    0  139  171  140    0    0    0    0],[ 0 32 70  0  0  4  2  0  0  0  0],[ 0 12 26  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
422,"[[ 95 117 107 108 111  88   0   0   0   0   0]
 [127 156 139 138 167 139   0   0   0   0   0]
 [122 152 135 134 163 139   0   0   0   0   0]
 [126 155 138 137 166 142   0   0   0   0   0]
 [145 188 171 170 199 164   0   0   0   0   0]
 [133 169 148 147 176 145   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 30  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 2  2  4  6 10 10  0  0  0  0  0]
 [ 2  2  4  6 10 10  0  0  0  0  0]
 [ 2  2  4  6 10 10  0  0  0  0  0]
 [ 3  3  4  6 10 10  0  0  0  0  0]
 [ 3  3  4  6 10 10  0  0  0  0  0]
 [ 3  3  4  6 10 10  0  0  0  0  0]]",[2193 2197 2509    0  139  171  140    0    0    0    0],[ 0 32 70  0  0  4  2  0  0  0  0],[ 0 12 26  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
423,"[[ 95 117 107 108 112  89   0   0   0   0   0]
 [127 156 139 138 168 140   0   0   0   0   0]
 [122 152 135 134 164 140   0   0   0   0   0]
 [126 155 138 137 167 143   0   0   0   0   0]
 [145 188 171 170 200 165   0   0   0   0   0]
 [133 169 148 147 177 146   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 31  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 1  1  3  5 10 10  0  0  0  0  0]
 [ 1  1  3  5 10 10  0  0  0  0  0]
 [ 1  1  3  5 10 10  0  0  0  0  0]
 [ 2  2  3  5 10 10  0  0  0  0  0]
 [ 2  2  3  5 10 10  0  0  0  0  0]
 [ 2  2  3  5 10 10  0  0  0  0  0]]",[2223 2200 2516    0  140  172  140    0    0    0    0],[ 0 32 71  0  0  4  2  0  0  0  0],[ 0 12 26  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
424,"[[ 95 117 107 108 113  90   0   0   0   0   0]
 [127 156 139 138 169 141   0   0   0   0   0]
 [122 152 135 134 165 141   0   0   0   0   0]
 [126 155 138 137 168 144   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 32  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  2  4 10 10  0  0  0  0  0]
 [ 0  0  2  4 10 10  0  0  0  0  0]
 [ 0  0  2  4 10 10  0  0  0  0  0]
 [ 1  1  2  4 10 10  0  0  0  0  0]
 [ 1  1  2  4 10 10  0  0  0  0  0]
 [ 1  1  2  4 10 10  0  0  0  0  0]]",[2253 2203 2523    0  141  173  140    0    0    0    0],[ 0 32 71  0  0  4  2  0  0  0  0],[ 0 12 27  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
425,"[[ 95 118 108 109 114  91   0   0   0   0   0]
 [127 157 140 139 170 142   0   0   0   0   0]
 [122 153 136 135 166 142   0   0   0   0   0]
 [126 156 139 138 169 145   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0  0  1  3  9  9  0  0  0  0  0]
 [ 0  0  1  3  9  9  0  0  0  0  0]]",[2261 2213 2530    0  142  174  141    0    0    0    0],[ 0 32 71  0  0  4  2  0  0  0  0],[ 0 12 27  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
426,"[[ 95 119 109 110 115  92   0   0   0   0   0]
 [127 158 141 140 171 143   0   0   0   0   0]
 [122 154 137 136 167 143   0   0   0   0   0]
 [126 156 139 138 169 145   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0  9  9  9  9  9  0  0  0  0  0]
 [ 0  0  0  2  8  8  0  0  0  0  0]
 [ 0  0  0  2  8  8  0  0  0  0  0]]",[2267 2219 2536    0  143  175  142    0    0    0    0],[ 0 32 71  0  0  4  2  0  0  0  0],[ 0 12 27  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
427,"[[ 95 120 110 111 116  93   0   0   0   0   0]
 [127 159 142 141 172 144   0   0   0   0   0]
 [122 154 137 136 167 143   0   0   0   0   0]
 [126 156 139 138 169 145   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  1  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0  9  9  9  9  9  0  0  0  0  0]
 [ 0  8  8  8  8  8  0  0  0  0  0]
 [ 0  0  0  1  7  7  0  0  0  0  0]
 [ 0  0  0  1  7  7  0  0  0  0  0]]",[2271 2222 2541    0  144  176  142    0    0    0    0],[ 0 32 71  0  0  4  2  0  0  0  0],[ 0 12 27  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
428,"[[ 95 121 111 112 117  94   0   0   0   0   0]
 [127 160 143 142 173 145   0   0   0   0   0]
 [122 154 137 136 167 143   0   0   0   0   0]
 [126 156 139 138 169 145   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  2  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0  8  8  8  8  8  0  0  0  0  0]
 [ 0  7  7  7  7  7  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]]",[2275 2225 2546    0  145  177  142    0    0    0    0],[ 0 32 72  0  0  4  2  0  0  0  0],[ 0 12 27  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
429,"[[ 95 121 111 112 117  94   0   0   0   0   0]
 [127 160 143 142 173 145   0   0   0   0   0]
 [122 154 137 136 167 143   0   0   0   0   0]
 [126 156 139 138 169 145   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  2  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0  8  8  8  8  8  0  0  0  0  0]
 [ 0  7  7  7  7  7  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]]",[2275 2225 2546    0  145  177  142    0    0    0    0],[ 0 32 72  0  0  4  2  0  0  0  0],[ 0 12 27  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
430,"[[ 95 122 112 113 118  95   0   0   0   0   0]
 [127 161 144 143 174 146   0   0   0   0   0]
 [122 154 137 136 167 143   0   0   0   0   0]
 [126 156 139 138 169 145   0   0   0   0   0]
 [145 188 171 170 201 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  3  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0  7  7  7  7  7  0  0  0  0  0]
 [ 0  6  6  6  6  6  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]]",[2279 2228 2551    0  146  178  142    0    0    0    0],[ 0 32 72  0  0  4  2  0  0  0  0],[ 0 12 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
431,"[[ 96 123 113 114 119  95   0   0   0   0   0]
 [128 162 145 144 175 146   0   0   0   0   0]
 [123 155 138 137 168 143   0   0   0   0   0]
 [127 157 140 139 170 145   0   0   0   0   0]
 [146 189 172 171 202 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  4  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  6  0  0  0  0  0]
 [10 10 10 10 10  5  0  0  0  0  0]
 [10 10 10 10 10  4  0  0  0  0  0]
 [ 0  0  0  0  4  4  0  0  0  0  0]]",[2279 2242 2560    0  146  179  143    0    0    0    0],[ 0 32 72  0  0  4  2  0  0  0  0],[ 0 12 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
432,"[[ 97 124 114 115 119  95   0   0   0   0   0]
 [129 163 146 145 175 146   0   0   0   0   0]
 [124 156 139 138 168 143   0   0   0   0   0]
 [128 158 141 140 170 145   0   0   0   0   0]
 [147 190 173 172 202 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  9  4  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10  9  8  0  0  0  0  0]
 [10 10 10 10  9  8  0  0  0  0  0]
 [10 10 10 10  9  5  0  0  0  0  0]
 [10 10 10 10  9  4  0  0  0  0  0]
 [10 10 10 10  9  3  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]]",[2279 2252 2568    0  146  180  144    0    0    0    0],[ 0 32 72  0  0  4  2  0  0  0  0],[ 0 12 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
433,"[[ 98 125 115 115 119  95   0   0   0   0   0]
 [130 164 147 145 175 146   0   0   0   0   0]
 [125 157 140 138 168 143   0   0   0   0   0]
 [129 159 142 140 170 145   0   0   0   0   0]
 [148 191 174 172 202 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 20  9  4  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10  9  8  7  0  0  0  0  0]
 [10 10 10  9  8  7  0  0  0  0  0]
 [10 10 10  9  8  4  0  0  0  0  0]
 [10 10 10  9  8  3  0  0  0  0  0]
 [10 10 10  9  8  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]]",[2279 2259 2575    0  146  181  144    0    0    0    0],[ 0 32 72  0  0  4  2  0  0  0  0],[ 0 12 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
434,"[[ 99 126 116 115 119  95   0   0   0   0   0]
 [131 165 148 145 175 146   0   0   0   0   0]
 [126 158 141 138 168 143   0   0   0   0   0]
 [130 160 143 140 170 145   0   0   0   0   0]
 [149 192 175 172 202 166   0   0   0   0   0]
 [133 169 148 147 178 147   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 21  9  4  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10  8  7  6  0  0  0  0  0]
 [10 10 10  8  7  6  0  0  0  0  0]
 [10 10 10  8  7  3  0  0  0  0  0]
 [10 10 10  8  7  2  0  0  0  0  0]
 [10 10 10  8  7  1  0  0  0  0  0]
 [ 0  0  0  0  1  1  0  0  0  0  0]]",[2279 2266 2582    0  146  182  144    0    0    0    0],[ 0 33 72  0  0  4  2  0  0  0  0],[ 0 12 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
435,"[[ 99 126 116 115 119  95   0   0   0   0   0]
 [132 166 149 146 176 147   0   0   0   0   0]
 [127 159 142 139 169 144   0   0   0   0   0]
 [131 161 144 141 171 146   0   0   0   0   0]
 [150 193 176 173 203 167   0   0   0   0   0]
 [134 170 149 148 179 148   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 22  9  4  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 9  9  9  7  6  5  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[2279 2280 2595    0  147  183  145    0    0    0    0],[ 0 33 72  0  0  4  2  0  0  0  0],[ 0 12 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
436,"[[ 99 126 116 115 119  95   0   0   0   0   0]
 [133 167 150 147 177 148   0   0   0   0   0]
 [128 160 143 140 170 145   0   0   0   0   0]
 [132 162 145 142 172 147   0   0   0   0   0]
 [151 194 177 174 204 168   0   0   0   0   0]
 [135 171 150 149 180 149   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 23  9  4  0  0  0  0  0  0]
 [ 0  9 11 10  7  0  0  0  0  0  0]
 [ 0 24 14 31 33  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 8  8  8  6  5  4  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[2279 2294 2608    0  148  184  146    0    0    0    0],[ 0 33 72  0  0  4  2  0  0  0  0],[ 0 13 28  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
